,ns,qwiki_id,title,wikipedia_id
0,,,Acanthephyra eximia,
0,,,Hymenodora frontalis,
0,,,Notostomus japonicus,
0,,,Systellaspis braueri,
0,,,Nematopalaemon hastatus,
0,,,Nematopalaemon schmitti,
0,,,Nematopalaemon tenuipes,
0,,,Palaemonetes schmitti,
0,,,Palaemon ortmanni,
0,,,Palaemon hiltoni,
0,,,Lipkebe holthuisi,
0,,,Benthesicymus tanneri,
0,,,Bentheogennema borealis,
0,,,Glyphocrangon alata,
0,,,Glyphocrangon spinulosa,
0,,,Glyphocrangon sicaria,
0,,,Glyphocrangon vicaria,
0,,,Glyphocrangon lowryi,
0,,,Glyphocrangon dentata,
0,,,Argis lar,
0,,,Crangon affinis,
0,,,Crangon alaskensis,
0,,,Crangon communis,
0,,,Crangon nigricauda,
0,,,Crangon nigromaculata,
0,,,Pontocaris lacazei,
0,,,Pontocaris pennata,
0,,,Pontophilus spinosus,
0,,,Sclerocrangon salebrosa,
0,,,Sclerocrangon atrox,
0,,,Paracrangon areolata,
0,,,Metacrangon procax,
0,,,Notocrangon antarcticus,
0,,,Sicyonia carinata,
0,,,Sicyonia cristata,
0,,,Sicyonia dorsalis,
0,,,Sicyonia galeata,
0,,,Sicyonia lancifera,
0,,,Sicyonia stimpsoni,
0,,,Sicyonia typica,
0,,,Sicyonia burkenroadi,
0,,,Sicyonia affinis,
0,,,Sicyonia aliaffinis,
0,,,Sicyonia disdorsalis,
0,,,Sicyonia disedwardsi,
0,,,Sicyonia martini,
0,,,Sicyonia mixta,
0,,,Sicyonia penicillata,
0,,,Sicyonia picta,
0,,,Sicyonia disparri,
0,,,Sicyonia laevigata,
0,,,Hadropenaeus lucasii,
0,,,Mesopaeneus tropicalis,
0,,,Cryptopenaeus catherinae,
0,,,Pleoticus muelleri,
0,,,Pleoticus robustus,
0,,,Hymenopenaeus aequalis,
0,,,Solenocera agassizii,
0,,,Solenocera africana,
0,,,Solenocera choprai,
0,,,Solenocera crassicornis,
0,,,Solenocera florea,
0,,,Solenocera geijskesi,
0,,,Solenocera hextii,
0,,,Solenocera koelbeli,
0,,,Solenocera membranacea,
0,,,Solenocera pectinata,
0,,,Solenocera mutator,
0,,,Solenocera melantho,
0,,,Solenocera alfonso,
0,,,Solenocera alticarinata,
0,,,Solenocera australiana,
0,,,Solenocera halli,
0,,,Solenocera pectinulata,
0,,,Solenocera acuminata,
0,,,Solenocera algoensis,
0,,,Haliporoides triarthrus,
0,,,Haliporoides sibogae,
0,,,Haliporoides diomedeae,
0,,,Nematocarcinus agassizii,
0,,,Nematocarcinus africanus,
0,,,Lipkius holthuisi,
0,,,Glyphus marsupialis,
0,,,Leptochela gracilis,
0,,,Pasiphaea japonica,
0,,,Pasiphaea sivado,
0,,,Pasiphaea tarda,
0,,,Rhynchocinetes typus,
0,,,Campylonotus rathbunae,
0,,,Alpheus brevicristatus,
0,,,Alpheus euphrosyne,
0,,,Alpheus glaber,
0,,,Alpheus gracilipes,
0,,,Alpheus hoplocheles,
0,,,Alpheus japonicus,
0,,,Alpheus spongiarum,
0,,,Alpheus stephensoni,
0,,,Alpheus sublucanus,
0,,,Ogyrides orientalis,
0,,,Eualus leptognathus,
0,,,Eualus macilentus,
0,,,Eualus sinensis,
0,,,Eualus pusiolus,
0,,,Exhippolysmata ensirostris,
0,,,Exhippolysmata hastatoides,
0,,,Exhippolysmata oplophoroides,
0,,,Heptacarpus brevirostris,
0,,,Heptacarpus futilirostris,
0,,,Heptacarpus geniculatus,
0,,,Heptacarpus pandaloides,
0,,,Latreutes acicularis,
0,,,Latreutes anoplonyx,
0,,,Latreutes laminirostris,
0,,,Latreutes planirostris,
0,,,Spirontocaris lilljeborgii,
0,,,Spirontocaris spinus,
0,,,Saron neglectus,
0,,,Processa canaliculata,
0,,,Processa edulis,
0,,,Processa peruviana,
0,,,Nematoscelis gracilis,
0,,,Nematoscelis megalops,
0,,,Nyctiphanes simplex,
0,,,Nyctiphanes capensis,
0,,,Nyctiphanes australis,
0,,,Euphausia frigida,
0,,,Euphausia triacantha,
0,,,Euphausia nana,
0,,,Euphausia lucens,
0,,,Euphausia eximia,
0,,,Euphausia distinguenda,
0,,,Euphausia tenera,
0,,,Euphausia diomedeae,
0,,,Euphausia similis,
0,,,Euphausia lamelligera,
0,,,Euphausia americana,
0,,,Euphausia gibboides,
0,,,Euphausia hanseni,
0,,,Thysanoessa macrura,
0,,,Thysanoessa vicina,
0,,,Thysanoessa gregaria,
0,,,Thysanoessa longicaudata,
0,0,Q4570495,Artemia franciscana,8234564
0,,,Artemia persimilis,
0,,,Artemia urmiana,
0,,,Artemia sinica,
0,,,Centropages hamatus,
0,,,Pseudocalanus acuspes,
0,,,Pseudocalanus moultoni,
0,,,Paraeuchaeta barbata,
0,,,Acartia (Acartiura) longiremis,
0,,,Acartia (Acartiura) clausi,
0,,,Oithona similis,
0,,,Caligus elongatus,
0,,,Smilium zancleanum,
0,,,Lepas pectinata,
0,,,Aega monophthalma,
0,,,Serolis gracilis,
0,,,Antarcturus oryx,
0,,,Arcturides cornutus,
0,,,Euneognathia gigas,
0,,,Onisimus litoralis,
0,,,Onisimus glacialis,
0,,,Gammarus wilkitzkii,
0,,,Gammaracanthus lacustris,
0,,,Apherusa glacialis,
0,,,Squilla aculeata,
0,,,Squilla biformis,
0,,,Squilla mantoidea,
0,,,Squilla bigelowi,
0,,,Squilla panamensis,
0,,,Squilla parva,
0,,,Squilla cadenati,
0,,,Cloridopsis scorpio,
0,,,Cloridopsis dubia,
0,,,Erugosquilla woodmasoni,
0,,,Erugosquilla massavensis,
0,,,Miyakea nepa,
0,,,Oratosquillina gravieri,
0,,,Oratosquillina quinquedentata,
0,,,Oratosquillina perpensa,
0,,,Oratosquillina solicitans,
0,,,Raoulius cultrifer,
0,,,Lysiosquilla desaussurei,
0,,,Lysiosquilla panamica,
0,,,Lysiosquilla hoevenii,
0,0,Q1878973,Lysiosquilla scabricauda,3561669
0,,,Harpiosquilla harpax,
0,,,Harpiosquilla raphidea,
0,,,Hemisquilla ensigera,
0,,,Parasquilla similis,
0,,,Lampsis fasciola,
0,,,Pygadon grandis,
0,,,Batissa violacea,
0,,,Polymesoda aequilatera,
0,,,Polymesoda erosa,
0,,,Polymesoda expansa,
0,,,Polymesoda triangula,
0,,,Polymesoda inflata,
0,,,Polymesoda arctata,
0,,,Polymesoda bengalensis,
0,,,Corbicula manilensis,
0,,,Hexaplex radiax,
0,,,Phyllonotus brassica,
0,,,Phyllonotus erythrostoma,
0,,,Phyllonotus regius,
0,,,Phyllonotus duplex,
0,,,Thais calloensis,
0,0,Q7261511,Kröten-Purpurschnecke,10342233
0,0,Q7204968,Plicopurpura columellaris,10345218
0,,,Cymia lacera,
0,,,Haustellum recurvirostris,
0,,,Haustellum chrysostoma,
0,,,Haustellum donmoorei,
0,,,Haustellum messorius,
0,,,Hadriania craticuloides,
0,,,Haliotis assimilis,
0,,,Monodonta articulata,
0,,,Monodonta turbinata,
0,,,Monodonta mutabilis,
0,,,Gibbula adansoni,
0,,,Gibbula richardi,
0,,,Trochus conus,
0,,,Trochus niloticus,
0,,,Trochus hanleyanus,
0,,,Astrea turbanica,
0,,,Astrea undosa,
0,,,Astrea spirata,
0,,,Turbo cinereus,
0,,,Lithopoma tecta,
0,,,Strombus granulatus,
0,,,Strombus latissimus,
0,,,Solenosteira gatesi,
0,,,Pareuthria cerealis,
0,,,Austrofusus chathamensis,
0,,,Pugilina colosseus,
0,,,Pugilina ternatana,
0,,,Volema myristica,
0,,,Bufonaria nana,
0,,,Phalium centiquadratum,
0,,,Cassidaria echinophora,
0,,,Cassidaria tyrrhena,
0,,,Strombina fusinoidea,
0,,,Crepidula excavata,
0,,,Crucibulum scutellatum,
0,,,Fusinus closter,
0,,,Natica broderipiana,
0,,,Natica chemnitzii,
0,,,Natica euzona,
0,,,Natica stellata,
0,,,Natica gualteriana,
0,,,Natica lineata,
0,,,Natica collaris,
0,,,Naticarius stercus-muscarum,
0,,,Naticarius dillwyni,
0,,,Naticarius vittatus,
0,,,Neverita albumen,
0,,,Neverita peselephanti,
0,,,Lunatia guillemini,
0,0,Q1354580,Glänzende Mondschnecke,7186291
0,,,Polinices sebae,
0,,,Oliva annulata,
0,,,Patella mexicana,
0,,,Patella tenuis,
0,,,Helcion pellucidus,
0,,,Nacella edgari,
0,,,Rhinocoryne humboldti,
0,,,Siphonaria javanica,
0,,,Siphonaria laciniosa,
0,,,Siphonaria sirius,
0,,,Vasum caestus,
0,0,Q14513110,Pazifische Vasenschnecke,10330228
0,,,Vasum capitellum,
0,,,Pseudovergatus aluco,
0,,,Coralliophila alaucoides,
0,,,Argobuccinum olearium,
0,0,Q1315928,Knotentragende Tritonschnecke,7157399
0,,,Cymatium parthenopus,
0,,,Cymatium intermedium,
0,,,Hinia incrassata,
0,,,Hinia limata,
0,,,Nassarius corniculus,
0,,,Nassarius cuvieri,
0,,,Nerita chameleon,
0,,,Nerita picea,
0,,,Nerita squamulata,
0,,,Serpulorbis medusae,
0,,,Ceraesignum maximum,
0,,,Xenophora solaris,
0,,,Cyprea arabica,
0,,,Cyprea mappa,
0,,,Cyprea mauritiana,
0,,,Cyprea talpa,
0,,,Cyprea tigris,
0,,,Cyprea vitellus,
0,,,Cyprea annulus,
0,,,Cyprea argus,
0,,,Cyprea bouteti,
0,,,Cyprea caputserpentis,
0,,,Cyprea carneola,
0,,,Cyprea caurica,
0,,,Cyprea depressa,
0,,,Cyprea eglantina,
0,,,Cyprea erosa,
0,,,Cyprea isabella,
0,,,Cyprea leviathan,
0,,,Cyprea lynx,
0,,,Cyprea maculifera,
0,,,Cyprea moneta,
0,,,Cyprea obvelata,
0,,,Cyprea onyx,
0,,,Cyprea schilderorum,
0,,,Cyprea scurra,
0,,,Cyprea ventriculus,
0,,,Cyprea histrio,
0,,,Colubraria muricata,
0,,,Vexillum vulpeculum,
0,0,Q6786038,Fliegendreck-Schraubenschnecke,10647282
0,,,Pythia scarabeus,
0,,,Trochita pileus,
0,,,Crepipatella orbiculata,
0,,,Doris kerguelenensis,
0,,,Pusillina tumidula,
0,,,Alectryonella plicatula,
0,,,Ostrea atherstonei,
0,,,Ostrea puelchana,
0,,,Ostrea lutaria,
0,,,Ostrea denticulata,
0,,,Saccostrea kegaki,
0,,,Saccostrea malabonensis,
0,,,Saccostrea mordax,
0,,,Saccostrea palmula,
0,,,Saccostrea cuccullata,
0,,,Saccostrea echinata,
0,,,Myrakeena angelica,
0,,,Striostrea margaritacea,
0,,,Striostrea prismatica,
0,,,Crassostrea belcheri,
0,0,Q3806860,Crassostrea corteziensis,9121890
0,,,Crassostrea rivularis,
0,,,Crassostrea columbiensis,
0,,,Crassostrea sikamea,
0,,,Undulostrea megodon,
0,,,Ostreola stentina,
0,,,Hyotissa fisheri,
0,0,Q204259,Sattelmuschel,3302897
0,,,Anomia peruviana,
0,,,Isognomon recognitus,
0,,,Isognomon janus,
0,0,Q13810845,Malleus regula,9892378
0,0,Q10864396,Weiße Hammermuschel,9891429
0,0,Q13810830,Schwarze Hammermuschel,9891667
0,,,Spondylus ictericus,
0,,,Spondylus calcifer,
0,,,Spondylus barbatus,
0,,,Spondylus butleri,
0,,,Spondylus imperialis,
0,,,Spondylus versicolor,
0,,,Euciroa galatheae,
0,,,Mytilus aoteanus,
0,,,Mytilus desolationis,
0,,,Mytilus planulatus,
0,,,Mytella strigata,
0,,,Mytella speciosa,
0,,,Arcuatula arcuatula,
0,,,Lithophaga attenuata,
0,,,Lithophaga teres,
0,,,Choromytilus palliopunctatus,
0,,,Modiolus kurilensis,
0,,,Modiolus metcalfei,
0,,,Modiolus eiseni,
0,,,Modiolus rectus,
0,,,Modiolus nitens,
0,,,Modiolus rhomboideus,
0,,,Modiolus squamosus,
0,,,Modiolus aratus,
0,,,Perna indica,
0,,,Perna picta,
0,,,Brachidontes purpuratus,
0,,,Brachidontes rodriguezii,
0,,,Semimytilus algosus,
0,,,Aequipecten felipponei,
0,,,Aequipecten tehuelchus,
0,,,Pecten modestus,
0,,,Pecten sinensis,
0,,,Pecten berryi,
0,,,Pecten diegensis,
0,,,Pecten sericeus,
0,,,Pecten vogdesi,
0,,,Pecten fumatus,
0,,,Pecten ziczac,
0,,,Amusium papyraceum,
0,,,Equichlamys bifrons,
0,,,Flexopecten proteus,
0,,,Hinnites giganteus,
0,,,Lyropecten subnodosus,
0,,,Swiftopecten swiftii,
0,,,Manupecten pesfelis,
0,0,Q14182801,Gewellte Kammmuschel,9882188
0,,,Argopecten ventricosus,
0,,,Chlamys nobilis,
0,,,Chlamys asperrima,
0,,,Chlamys squamata,
0,,,Chlamys livida,
0,,,Decatopecten amiculum,
0,,,Decatopecten radula,
0,,,Bractechlamys vexillum,
0,,,Minnivola pyxidata,
0,,,Volachlamys singaporina,
0,,,Patinopecten caurinus,
0,,,Zygochlamys delicatula,
0,,,Zygochlamys patagonica,
0,,,Lima vulgaris,
0,0,Q13763170,Bauchige Feilenmuschel,9894065
0,,,Acesta rathbuni,
0,,,Acesta maui,
0,,,Ctenoides scabra,
0,0,Q5711136,Atrina maura,9458589
0,0,Q13404173,Atrina tuberculosa,9456957
0,,,Atrina chautardi,
0,0,Q14664575,Pinna rugosa,9456775
0,,,Glauconome virens,
0,,,Chama buddiana,
0,,,Chama savignyi,
0,,,Arca avellana,
0,,,Arca pacifica,
0,,,Barbatia foliata,
0,,,Barbatia lurida,
0,,,Noetia gambiensis,
0,,,Scapharca brasiliana,
0,,,Scapharca chemnitzii,
0,,,Scapharca globosa,
0,,,Scapharca inaequivalvis,
0,,,Scapharca indica,
0,,,Scapharca broughtonii,
0,,,Scapharca subcrenata,
0,,,Scapharca cornea,
0,,,Scapharca pilula,
0,,,Scapharca biangulata,
0,,,Trisidos semitorta,
0,,,Trisidos tortuosa,
0,0,Q13368019,Anadara corbuloides,11043857
0,,,Anadara ferruginea,
0,,,Anadara grandis,
0,,,Anadara mazatlanica,
0,,,Anadara multicostata,
0,,,Anadara nodifera,
0,,,Anadara reinharti,
0,,,Anadara tuberculosa,
0,,,Anadara similis,
0,,,Anadara senegalensis,
0,0,Q2157525,Gestreifte Venusmuschel,9406006
0,,,Ameghinomya antiqua,
0,,,Venerupis aurea,
0,,,Venerupis rhomboides,
0,,,Venerupis dura,
0,,,Amiantis purpurata,
0,,,Anomalocardia brasiliana,
0,,,Anomalocardia squamosa,
0,,,Chione kellettii,
0,,,Chione paphia,
0,,,Chione fluctifraga,
0,,,Chione gnidia,
0,,,Chione undatella,
0,,,Chione compta,
0,,,Chione subrugosa,
0,,,Circomphalus rosalina,
0,,,Circomphalus casinus,
0,,,Eumarcia paupercula,
0,,,Eurhomalea exalbida,
0,,,Eurhomalea rufa,
0,,,Gafrarium divaricatum,
0,,,Gafrarium tumidum,
0,0,Q10900762,Gafrarium pectinatum,9979734
0,,,Gomphina aequilatera,
0,,,Katelysia hiantina,
0,,,Katelysia japonica,
0,,,Katelysia marmorata,
0,,,Lioconcha ornata,
0,,,Marcia opima,
0,,,Marcia flammea,
0,,,Meretrix casta,
0,,,Megapitaria aurantiaca,
0,,,Periglypta multicostata,
0,,,Periglypta clathrata,
0,,,Periglypta reticulata,
0,,,Ruditapes variegatus,
0,,,Pitar callicomatus,
0,,,Pitar rostratus,
0,,,Pitar unicolor,
0,,,Pitar citrinus,
0,,,Pitar pellucidus,
0,,,Pitar rudis,
0,,,Pitar tumens,
0,,,Placamen tiara,
0,,,Tapes dorsatus,
0,,,Tapes literatus,
0,,,Tapes belcheri,
0,,,Tawera gayi,
0,,,Tivela lessonii,
0,,,Tivela mactroides,
0,,,Tivela ventricosa,
0,,,Tivela byronensis,
0,,,Tivela planulata,
0,,,Tivela tripla,
0,,,Tivela hians,
0,,,Ventricolaria isocardia,
0,,,Venus foliaceolamellosa,
0,,,Circe scripta,
0,,,Sunetta menstrualis,
0,,,Sunetta truncata,
0,,,Circentia callipyga,
0,,,Saxidomus giganteus,
0,,,Paphia gallus,
0,,,Paphia semirugata,
0,,,Paphia papilionacea,
0,,,Protothaca thaca,
0,,,Protothaca asperrima,
0,,,Protothaca columbiensis,
0,,,Protothaca grata,
0,,,Protothaca pectorina,
0,,,Protothaca tenerrima,
0,,,Mercenaria campechiensis,
0,,,Dosinia orbignyi,
0,,,Dosinia japonica,
0,,,Dosinia ponderosa,
0,0,Q1250981,Glatte Artemis,3445444
0,,,Transennella pannosa,
0,,,Polititapes durus,
0,,,Leukoma asperrima,
0,,,Mactromeris polynyma,
0,,,Pseudocardium sybillae,
0,,,Eastonia rugosa,
0,0,Q3799232,Lutraria angustior,9417007
0,0,Q6705923,Längliche Ottermuschel,9415565
0,,,Lutraria elongata,
0,,,Rangia mendica,
0,,,Meropesta capillacea,
0,,,Meropesta pellucida,
0,,,Mactrellona alata,
0,,,Mactra cuneata,
0,,,Mactra discors,
0,,,Mactra veneriformis,
0,,,Mactra iheringi,
0,0,Q13036410,Mactra glabrata,9965777
0,,,Mactra isabelleana,
0,0,Q13807395,Mactra lilacea,9965545
0,,,Mactra luzonica,
0,,,Mactra maculata,
0,,,Mactra mera,
0,,,Mactra murchisoni,
0,,,Mactra petitii,
0,,,Mactra achatina,
0,,,Mactra violacea,
0,,,Mactra largillierti,
0,,,Mactra nitida,
0,,,Mactra rostrata,
0,,,Mactra californica,
0,,,Mactra velata,
0,,,Harvella vitrea,
0,,,Spisula polynyma,
0,,,Mulinia edulis,
0,,,Darina rustica,
0,,,Mactrotoma antecedens,
0,,,Glycymeris gigantea,
0,,,Glycymeris maculata,
0,,,Glycymeris ovata,
0,,,Glycymeris pilosa,
0,,,Glycymeris violacescens,
0,,,Glycymeris scripta,
0,,,Glycymeris vovan,
0,,,Glycymeris longior,
0,,,Tucetona pectunculus,
0,,,Tucetona strigilata,
0,,,Galatea paradoxa,
0,,,Donax asper,
0,,,Donax californicus,
0,,,Donax cuneatus,
0,,,Donax denticulatus,
0,,,Donax dentifer,
0,,,Donax faba,
0,,,Donax gracilis,
0,,,Donax incarnatus,
0,,,Donax peruvianus,
0,,,Donax punctatostriatus,
0,,,Donax scortum,
0,,,Donax semistriatus,
0,0,Q3802068,Donax variegatus,9409249
0,,,Donax venustus,
0,,,Donax pulchellus,
0,,,Iphigenia brasiliana,
0,,,Iphigenia altior,
0,,,Iphigenia laevigata,
0,,,Iphigenia delesserti,
0,,,Iphigenia rostrata,
0,,,Pharella acutidens,
0,,,Pharella javanica,
0,,,Solen cylindraceus,
0,,,Solen capensis,
0,,,Solen kempi,
0,,,Solen malaccensis,
0,,,Solen roseomaculatus,
0,,,Solen rudis,
0,,,Solen rostriformis,
0,,,Solen grandis,
0,,,Solen lamarckii,
0,,,Solen guineensis,
0,,,Ensis goreensis,
0,,,Siliqua winteriana,
0,,,Cultellus tenuis,
0,,,Hemidonax donaciformis,
0,,,Fimbria fimbriata,
0,0,Q2292024,Acanthocardia paucicostata,9381390
0,,,Cardium ringens,
0,,,Clinocardium buelowi,
0,,,Fulvia mutica,
0,,,Fulvia papyracea,
0,,,Hypanis plicatus,
0,,,Laevicardium oblongum,
0,,,Monodacna colorata,
0,,,Trachycardium consors,
0,,,Trachycardium panamense,
0,,,Trachycardium procerum,
0,,,Trachycardium rugosum,
0,,,Trachycardium quadragenarium,
0,,,Trachycardium rubicundum,
0,,,Trachycardium angulatum,
0,,,Trachycardium orbita,
0,,,Trachycardium subrugosum,
0,,,Fragum hemicardium,
0,,,Plagiocardium pseudolatum,
0,,,Ciliatocardium ciliatum,
0,,,Donacilla cornea,
0,,,Mesodesma donacium,
0,,,Mesodesma mactroides,
0,,,Mesodesma subtriangulatum,
0,,,Mesodesma ventricosum,
0,,,Laternula truncata,
0,,,Limopsis marionensis,
0,,,Codakia interrupta,
0,,,Austriella corrugata,
0,,,Epicodakia bella,
0,,,Loripes lucinalis,
0,0,Q1873467,Nördliche Mondmuschel,3302995
0,,,Malletia gigantea,
0,,,Carditamera floridana,
0,,,Cardites tankervillei,
0,,,Cardites bicolor,
0,,,Cyclocardia astartoides,
0,,,Cardiocardita ajar,
0,,,Beguina semiorbiculata,
0,,,Estellacar olivacea,
0,,,Portlandia isonota,
0,,,Yoldia eightsii,
0,,,Barnea subtruncata,
0,,,Barnea truncata,
0,,,Pholas chiloensis,
0,,,Pholas orientalis,
0,,,Talona explanata,
0,,,Gari elongata,
0,,,Gari minor,
0,,,Gari togata,
0,,,Gari squamosa,
0,,,Gari truncata,
0,0,Q3787489,Flache Sandmuschel,9412688
0,0,Q3801358,Sandmuschel,9412164
0,,,Heterodonax pacificus,
0,,,Hiatula chinensis,
0,,,Nuttallia nuttallii,
0,,,Sanguinolaria cruenta,
0,,,Asaphis violascens,
0,,,Soletellina diphos,
0,,,Semele radiata,
0,,,Semele decisa,
0,,,Semele solida,
0,,,Tagelus dombeii,
0,,,Tagelus plebeius,
0,,,Tagelus peruvianus,
0,,,Tagelus adansonii,
0,,,Azorinus abbreviatus,
0,,,Azorinus chamasolen,
0,,,Solecurtus divaricatus,
0,,,Macoma brevifrons,
0,,,Macoma constricta,
0,,,Macoma grandis,
0,,,Macoma secta,
0,,,Macoma cancellata,
0,0,Q3796731,Kalk-Plattmuschel,9438675
0,,,Tellina incarnata,
0,,,Tellina alternata,
0,,,Tellina planata,
0,,,Tellina staurella,
0,,,Tellina virgata,
0,,,Tellina laceridens,
0,,,Tellina foliacea,
0,,,Tellina linguafelis,
0,,,Tellina palatam,
0,,,Tellina remies,
0,,,Tellina scobinata,
0,,,Tellina albicans,
0,,,Tellina pulchella,
0,,,Tellina hyalina,
0,,,Tellina senegambiensis,
0,,,Tellina strigosa,
0,,,Apolymetis ephippium,
0,,,Apolymetis papyracea,
0,0,Q13603536,Gastrana fragilis,9436641
0,,,Bactronophorus thoracites,
0,,,Lyrodus pedicellatus,
0,0,Q3787451,Mysia undata,9406752
0,0,Q14363721,Gelbe Schotenmuschel,8893445
0,,,Thracia papyracea,
0,,,Sepiadarium kochii,
0,,,Sepiadarium austrinum,
0,,,Sepia arabica,
0,,,Sepia brevimana,
0,,,Sepia elobyana,
0,,,Sepia lorigera,
0,,,Sepia murrayi,
0,,,Sepia omani,
0,,,Sepia savignyi,
0,,,Sepia opipara,
0,,,Sepia grahami,
0,,,Sepia papuensis,
0,,,Sepia plangon,
0,,,Sepia prabahari,
0,,,Sepia ramani,
0,,,Sepia rozella,
0,,,Sepia smithi,
0,,,Sepia sulcata,
0,,,Sepia whitleyana,
0,,,Sepiella ornata,
0,,,Sepiella weberi,
0,,,Rossia tortugaensis,
0,,,Austrorossia antillensis,
0,,,Sepiola affinis,
0,,,Sepiola intermedia,
0,,,Sepiola ligulata,
0,,,Sepiola robusta,
0,,,Sepiola parva,
0,,,Sepiola trirostrata,
0,,,Sepietta neglecta,
0,,,Sepietta obscura,
0,,,Semirossia equalis,
0,,,Loligo uyii,
0,,,Loligo chinensis,
0,,,Loligo edulis,
0,,,Loligo beka,
0,,,Loligo kobiensis,
0,,,Loligo japonica,
0,,,Loligo ocula,
0,,,Loligo roperi,
0,,,Loligo sanpaulensis,
0,,,Loligo sibogae,
0,,,Loligo surinamensis,
0,,,Lolliguncula mercatoris,
0,,,Lolliguncula panamensis,
0,,,Loliolopsis diomedeae,
0,,,Uroteuthis singhalensis,
0,,,Ommastrephes caroli,
0,,,Symplectoteuthis luminosa,
0,,,Martialia hyadesi,
0,,,Onykia lonnbergi,
0,,,Leachia cyclura,
0,,,Liguriella podophthalma,
0,,,Megalocranchia maxima,
0,,,Octopus tenuicirrus,
0,,,Octopus variabilis,
0,,,Octopus burryi,
0,,,Octopus conispadiceus,
0,,,Octopus defilippi,
0,,,Octopus dollfusi,
0,,,Octopus globosus,
0,,,Octopus hummelincki,
0,,,Octopus lobensis,
0,,,Octopus membranaceus,
0,,,Octopus selene,
0,,,Octopus zonatus,
0,,,Octopus neglectus,
0,,,Bathypolypus sponsalis,
0,,,Tetracheledone spinicirrhus,
0,,,Benthoctopus januarii,
0,,,Danoctopus schmidti,
0,,,Euaxoctopus pillsburyae,
0,,,Scaeurgus unicirrhus,
0,,,Pteroctopus tetracirrhus,
0,,,Adelieledone polymorpha,
0,,,Bentheledone rotunda,
0,,,Chiroteuthis picteti,
0,,,Histioteuthis corona,
0,,,Histioteuthis elongata,
0,,,Pholidoteuthis adami,
0,,,Pholidoteuthis boschmai,
0,,,Abraliopsis pfefferi,
0,,,Ancistrocheirus lesueuri,
0,,,Gonatopsis makko,
0,,,Gonatus madokai,
0,,,Gonatus kamtschaticus,
0,,,Gonatus steenstrupi,
0,,,Brachioteuthis picta,
0,,,Opisthoteuthis agassizii,
0,,,Ctenopteryx sicula,
0,,,Benthoctopus tegginmathae,
0,,,Chatoderma argenteum,
0,,,Prochaetoderma californicum,
0,,,Dondersia californica,
0,,,Chiton articulatus,
0,,,Chiton stokesii,
0,,,Tonicia schrammi,
0,,,Tonicella rubra,
0,,,Callistochiton portobelensis,
0,,,Ischnochiton boogii,
0,,,Hanleya hanleyi,
0,,,Ceratozona squalida,
0,,,Placiphorella pacifica,
0,,,Acanthochitona andersoni,
0,,,Leptochiton kerguelensis,
0,,,Leptochiton asellus,
0,,,Antalis entale,
0,,,Dentalium agassizi,
0,,,Fissidentalium aegeum,
0,,,Heteroschismoides callithrix,
0,,,Pulsellum salishorum,
0,,,Mesoplodon hotaura,
0,,,Phocaena dioptrica,
0,,,Lutra felina,
0,,,Rana blythii,
0,,,Ciona edwardsi,
0,,,Ciona fascilularis,
0,,,Ciona gelatinosa,
0,,,Ciona imperfecta,
0,,,Ciona mollis,
0,,,Styela nordenskjoeldi,
0,,,Cnemidocarpa bicornuta,
0,,,Cnemidocarpa verrucosa,
0,,,Oligocarpa megalorchis,
0,,,Ascidia challengeri,
0,,,Tylobranchion speciosum,
0,,,Sycozoa sigillinoides,
0,,,Aplidiopsis discoveryi,
0,,,Eugyra kerguelenensis,
0,,,Molgula kerguelenensis,
0,,,Molgula malvinensis,
0,,,Molgula pedunculata,
0,,,Molgula sluiteri,
0,,,Microcosmus sulcatus,
0,,,Microcosmus polymorphus,
0,,,Microcosmus vulgaris,
0,,,Oikopleura (Coecaria) fusiformis,
0,,,Oikopleura (Vexillaria) gorskyi,
0,,,Oikopleura(Vexillaria) labradoriensis,
0,,,Oikopleura (Vexillaria) parva,
0,,,Oikopleura (Vexillaria) villafrancae,
0,,,Oikopleura (Vexillaria) dioica,
0,,,Oikopleura (Coecaria) longicauda,
0,,,Oikopleura (Vexillaria) vanhoeffeni,
0,,,Colossendeis enigmatica,
0,,,Colossendeis robusta,
0,,,Austrodecus simulans,
0,,,Austropallene brachyura,
0,,,Oropallene dimorpha,
0,,,Pseudopallene glutus,
0,,,Decolopoda australis,
0,,,Nymphon brachyrhynchum,
0,,,Pallenopsis vanhoeffeni,
0,,,Cosmasterias dyscrita,
0,,,Sclerasterias mollis,
0,0,Q2515840,Gänsefuß-Seestern,9091295
0,,,Dipsacaster magnificus,
0,,,Plutonaster knoxi,
0,,,Psilaster acuminatus,
0,,,Bathybiaster loripes,
0,,,Leptychaster kerguelenensis,
0,,,Benthopecten pikei,
0,,,Cheiraster hirsutus,
0,,,Hippasteria falklandica,
0,,,Lithosoma novaezelandiae,
0,,,Mediaster sladeni,
0,,,Odontaster benhami,
0,,,Odontaster meridionalis,
0,,,Acodontaster elongatus,
0,,,Crossaster multispinus,
0,,,Solaster torulatus,
0,,,Solaster regularis,
0,,,Cuenotaster involutus,
0,,,Henricia obesa,
0,,,Rhopiella hirsuta,
0,,,Cycethra verrucosa,
0,,,Porania antarctica,
0,,,Pteraster rugatus,
0,,,Ophioderma brevispinum,
0,,,Bathypectinura heros,
0,,,Astrothorax waitei,
0,,,Gorgonocephalus chilensis,
